209,30,“Do you realize this is a particularly crucial moment?” inquired the Secretary of State. “Whatever we do now will determine the destiny of this administration.” ,「君たちは認識しているのか／今が特に極めて重要な時であることを」／と尋ねた・国務長官が。「何であれ我々が今行うことは（全て）／決定することになる・運命を／この政権の」 ,「今が極めて重要な時期だという認識が君たちにはあるのかね」と国務長官は尋ねた。「今我々の取る行動がこの政権の命運を決めることになるのだよ」   
210,30,The vigorous old man said， “I welcome whoever wishes to come， so do bring as many pals as you can -- the more， the merrier.”,その活発な老人は言った／「私は歓迎する／誰でも（全て）望む者は・来ることを／だから／是非とも連れてきなさい・同じだけの数の友人を／君が（連れてくることが）できるのと。多ければ多いほど／それだけより楽しい」,活発な老人は言った。「来たいというなら誰でも歓迎だ。できるだけたくさん友達を連れておいで。多ければ多いほど楽しいからね」 
211,31,Kyoto， the ancient capital famous for its old temples and shrines， lies to the north of Osaka and some 500 kilometers to the west of Tokyo. ,京都は／つまり古代の首都であるが／有名な／理由で・その古い寺院と神社が（理由で）／ある／北の方に／大阪の／そして約500キロの所に／西の方に／東京の。 ,京都は古い神社や仏閣で有名な古都ですが，大阪の北にあり，東京からおよそ500キロ西に位置します。   
212,31,The economics textbook says inflation， that is， a general rise in the prices of goods and services， results from an excess of demand over supply. ,経済学の教科書は書いている／（以下のことを）インフレは／それはつまり全体的な上昇のことだが／価格の／商品やサービスの／結果である・過剰から生じる／需要の／供給を上回る。 ,経済学の教科書によると，インフレ，つまり商品とサービスの価格の全般的な上昇は，供給に対して需要が過剰になった場合に生じるということだ。   
213,31,The thesis covered all phases of the glories and triumphs of civilization and omitted a less prominent factor， i.e. the psychology of the masses. ,その論文はカバーしていた・全ての局面を／栄華と功績の／文明の／そして省いていた・それより目立たない要素を／つまり心理を／大衆の。 ,その論文は文明の栄華と功績の全ての局面を取り上げ，それほど目立たない要素である大衆の心理は取り上げていなかった。   
214,31,All living creatures depend for their existence on the chemical elements of oxygen and hydrogen. In a word， they can't exist without water. ,全ての生きている物は依存している／自己の生存のために／化学的な構成要素に／酸素と水素という。手短に言えば／生物は存在できない／水なしには。 ,全ての生き物は酸素と水素という化学元素にその生命を依存しています。要するに生物は水なしには生存できないということです。   
215,31,Astronomers are convinced of the theory that the universe came into being and evolved as a result of a massive explosion.,天文学者達は（正しいと）確信している／理論を／つまり次のこと（＝内容）だが・宇宙は生まれた／そして発達した／結果として／巨大な爆発の。 ,天文学者は宇宙が巨大な爆発の結果生まれそして発達したという理論を確信している。   
216,31,The clergyman was barred from addressing the political rally on the grounds that he might add fuel to revolutionary sentiments and start a revolt. ,その聖職者は妨げられた／演説をすることから・その政治的な集会で／理由にもとづいて／つまり以下のことだが・彼が付け足すかもしれないという・「燃料」を／革命の感情に／そして引き起こす（かもしれないという）・暴動を。 ,その聖職者は，革命感情に油を注ぎ民衆蜂起を引き起こす可能性があるという理由から，政治集会での演説を阻止された。   
217,31,Medical scientists came to more or less the same conclusion that a certain virus， by destroying specific cells， brings about the rare， fatal disease. ,医学の科学者達は達した・大なり小なり同じ結論に／つまりそれは以下の内容だ・あるウイルスが／破壊することにより・特定の細胞を／引き起こすという・その珍しい致命的な病気を。 ,医学者達は，ある種のウイルスが特定の細胞を破壊してその不治の奇病を引き起こすという考えでほぼ一致した。   
218,32,The immense bronze statue was erected as a memorial to the heroic statesman who sacrificed his life for the sake of democracy. ,その巨大な青銅の像は建てられた／記念碑として／その英雄の政治家への／すなわちその人は犠牲にした・自分の命を／民主主義のために。 ,民主主義のために自らの命を犠牲にした英雄の政治家を記念して，巨大なブロンズ像が建てられた。   
219,32,I'm deeply concerned about millions of potential addicts who are not in the least aware of the grave dangers of drug and alcohol abuse. ,私は非常に心配している／以下について・非常に多くの潜在的な中毒者に（ついて）／すなわちその人達は少しも気づいていない／重大な危険性に／麻薬とアルコールの濫用の。 ,麻薬やアルコールの濫用がもたらす重大な危険性に全く気づいていない非常に多くの中毒予備軍に対して，私は大きな懸念を抱いています。   
220,32,A large number of people participated in the peace march calling for the abolition of weapons that are capable of causing mass destruction. ,多数の人々が参加した／平和（運動のデモ）行進に／求めながら・廃止を／兵器の／すなわちそれは能力がある・もたらす・大量破壊を。 ,大量破壊兵器の撤廃を求めて，多数の人々が平和運動のデモ行進に参加した。   
221,32,The U.S. Congress， which corresponds to the British Parliament or the Japanese Diet， consists of the House and the Senate. ,米国議会は／すなわちそれは相当するが・英国議会や日本の国会に／成る・下院と上院から。 ,米国議会は，英国の議会や日本の国会に相当し，下院と上院から成る。   
222,32,Some religious bodies resented the genetic engineering experiment that the chemists were engaged in to test their hypothesis. ,一部の宗教の団体が憤慨した・遺伝子の工学（の）実験に／すなわちそれに・その化学者達は取り組んでいたのだが／試すために・自分達の仮説を。 ,化学者達が自分達の仮説を試すために行っていた遺伝子工学の実験に対し，一部の宗教団体から憤慨の声が上がった。   
223,32,This is the most mysterious phenomenon that I have ever observed and it could have far-reaching implications for the ecology of this region. ,これは最も不思議な現象である／すなわちそれを・私が今までに目にした中で／そしてそれはもつ可能性がある・広範囲にわたる影響を／生態にとって／この地域の。 ,これは私が今までに目撃した中で最も不思議な現象であり，今後さまざまな面でこの地域の生態系に影響を及ぼす可能性があります。   
224,32,The attached form will save you a lot of trouble when registering. All you have to do is confirm your address， fill in the relevant blanks，and put your signature to it.,その添付された用紙は省きます・あなたから・多くの手間を／登録する際に。全てのことは／（すなわちそれを）あなたが持つ／するために／確認することです・自分の住所を／そして埋めることです・関連する空欄を／そして記入することです・あなたの署名を／それに。 ,添付されている用紙を利用すれば登録の手間が大きく省けます。住所に間違いがないか確認し，関係する空欄に記入をして署名をするだけでよいのです。   
225,33,They called him a liar， which he was not; they accused him of being selfish， which he was not， either. He was really not the kind of person he was thought to be. ,彼らは呼んでいた・彼を・嘘つきと／（しかし）それでは・彼はなかった／／彼らは彼を非難した／利己的であると／（しかし）そうでは・彼はなかった／また同じく。彼は実際にはたぐいの人ではなかった／（すなわちそれで）彼があると思われていた（ような）。 ,彼らは彼のことを嘘つきだと言ったが，彼は嘘つきではなかった。彼らは彼を利己的だと非難したが，それもまた間違いだった。実際の彼は一般に思われていたような人ではなかった。   
226,33,An MC， which is short for Master of Ceremonies， is a person whose duty is to see that a certain formal social event takes place according to schedule.  ,ＭＣは／すなわちそれは短くしたものだが・Master of Ceremoniesを／人だ／すなわちその任務は取りはからうことである／以下のことを・なにがしかの公式な社交的催し物が行われるよう／予定通りに。 ,ＭＣ（司会進行役）とは Master of Ceremonies の略で，何らかの公式的で社交的なイベントが予定通り進行するように気を配る人のことです。   
227,33,She insisted that those single mothers， all of whom were badly off and had trouble providing for their children， deserved better welfare benefits.  ,彼女は主張した／次のことを・それらの独身の母親は／（すなわち）全てが／その人達の／貧しかったが／そして苦労をしていたが・養うのに・自分の子供達を／値すると・よりよい福祉給付に。 ,それらの独身の母親達はみな貧しく子供を養うのに苦労しているのだから，もっとまともな福祉手当を受けるべきだと彼女は主張した。   
228,33,I understand that children brought up overseas have difficulty adapting to life in this society， which requires them to conform. ,私は聞いている／次のことを・子供達は／育てられたところの／海外で／苦労する・適応するのに／生活に／この社会での／すなわちこの社会は彼らに要求する／集団に合わせることを。 ,海外で育った子供は，集団に合わせることを要求するこの社会での生活に，なかなか適応できないと聞きます。   
229,33,I imitated a variety of dialects to amuse the teenage girls， who chuckled and made fun of my desperate attempt to entertain them. ,私はまねた・さまざまな方言を／笑わせるために・その十代の女の子達を／すると彼女達はくすくすと笑った／そして笑いものにした・私の必死の試みを／彼女達を楽しませようとする。 ,その十代の女の子達を笑わせようとして私はいろいろな方言をまねてみせた。すると彼女達はくすくすと笑って私が必死で彼女達を楽しませようとしている姿を笑いものにした。   
230,33,Dick said in an indignant tone of voice， “In short， it's their fault， not mine， which is why I'm under no obligation to pay for the damage.” ,ディックは言った／憤慨した調子で／声の／「要するに／それは彼らの責任であり／私の責任ではない／そしてそのことが／何故，私が義務を負っていないかという理由だ／金を払う（義務を）／その損害に対して」 ,ディックは憤った口調で「要するにそれは向こうの責任であって僕の責任ではない。だから僕に損害賠償をする義務はない」と言った。   
231,33,The woman writer sought to arouse widespread sympathy for her feminist cause， which her peers viewed as an act of self-interest. ,その女性作家はしようと努めた／喚起することを・広範囲に及ぶ共感を／自分の男女同権論者としての主義に対する／するとそれを・彼女の仲間達は見なした／行為と／利己主義の。 ,その女流作家は，自己のフェミニズムの信条に対し幅広い支持を喚起しようと努めたが，仲間達からは利己主義的な行為だと見なされた。   
232,34,“On behalf of our department， Gill is going to make a speech.” “Speaking of which， I've been told he will be promoted to deputy general manager.” ,「代表して・我々の部署を／ギルが行うことになっている・スピーチを」「それで（思い出したので）言うと／私はこれまでに聞かされている／彼が昇進させられると／代理の部長に」 ,「ギルがうちの部署を代表してスピーチをするんだよ」「そう言えば，彼は部長代理に昇進するって聞きましたけど」   
233,34,I was intensely irritated.  I was in a hurry but got caught in a traffic jam.  As is often the case， that particular intersection was under repair again. ,私は激しく苛立っていた。私は急いでいた／しかし／捕らえられた／交通渋滞（の中）に。このことはしばしば当てはまることだが／あの他ならぬ交差点は補修中だった／またもや。 ,私は激しい苛立ちを覚えていた。急いでいるのに交通渋滞に捕まったのだ。しょっちゅうあることなのだが，また例のあの交差点が工事をしていたのだ。   
234,34,UFO stands for “unidentified flying object.”  It is defined in this dictionary as “a saucer-like vehicle， which some people claim they have seen.” ,ＵＦＯ（という文字）は表す・「身元が確認されていない飛行する物体」を。それは定義されている／この辞書には／「受け皿のような乗物として／すなわちそれを・一部の人は主張する・自分達が見たことがあると」。 ,ＵＦＯというのは「未確認飛行物体」のことです。この辞書には「それを目撃したことがあると主張する人がいる，受け皿に似た乗物」と定義されています。   
235,34,The founder of the new religion delivered a passionate sermon about the worship of money， which he asserted was the root of all evil deeds. ,創始者は／その新しい宗教の／行った・熱のこもった説法を／崇拝についての／お金の／すなわちそれは・彼は主張した・根源であると／全ての邪悪な行為の。 ,その新宗教の創始者は，拝金主義が諸悪の根元だとする熱のこもった説法を行った。   
236,34,The riot police clashed with a violent mob who were protesting a Supreme Court ruling that they maintained was a gross injustice. ,暴動（鎮圧）警察隊は衝突した／乱暴な群衆と／すなわち彼らは抗議していたのだが・最高裁判所の判決に／すなわちそれ（＝その判決）は・彼らは主張した・甚だしい不公正だと。,最高裁の判決を甚だしい不公正だとして抗議していた暴徒と機動隊が衝突した。   
237,34,I feel pity for the kids I see on the street who are suffering extreme poverty.  I wonder what they've got to look forward to in the future. ,私は感じる・哀れみを／子供達に対して／（すなわちその子供達を）私は目にする／路上で／すなわちその子達は経験している・極度の貧困を。私は自問する／何を彼らがもっているのかと／楽しみにするための／将来に。 ,私は路上で見かける極貧の子供達のことを不憫（ふびん）に思う。彼らにいったいどんな 楽しみな未来像が思い描けるというのだろう。  
238,34,“Heredity is the biological process by which features are passed on from parents to their offspring through the genes.” “But I don't look like Mom or Dad.” ,「遺伝とは生物学上の作用である／すなわちそれ（＝その作用）によって・特徴が受け渡される／親から／子へと／遺伝子を通じて」「しかし／僕は似ていない・ママにもパパにも」 ,「遺伝というのは遺伝子を通して特徴が親から子へと受け継がれる生物学的な作用のことです」「でも僕はパパにもママにも似てないよ」   
239,35,The vivid film is based on the autobiography of a merchant who lived through the reign of terror in which innumerable people were slaughtered. ,その鮮烈な映画は土台が置かれている／自叙伝に／ある商人の／すなわちその人は生きた／通り抜けて・統治期間を／恐怖の／すなわちそれ（＝統治期間）の中で・数え切れないほどの人々が殺戮されたが。 ,その鮮烈な映画は，無数の人々が殺りくされたその恐怖の統治を生き抜いたある商人の自叙伝を基にしたものであった。   
240,35,The solar system， to which planets like Earth and Mars， asteroids， and comets belong， was formed approximately 4.5 billion years ago. ,太陽系は／すなわちそれに・惑星が／地球や火星のような／そして小惑星や彗星が／属しているのだが／形成された／およそ45億年前に。 ,地球や火星などの惑星，また小惑星や彗星が属する太陽系は約45億年前に形成された。   
241,35,Notwithstanding her knee injury， the gymnast gave a perfect performance， for which the spectators rose to their feet and applauded loudly. ,かかわらず・彼女のひざのけがにも（かかわらず）／その体操選手は行った・完璧な演技を／そしてそのことに対して・観客達は立ち上がった／そして拍手をした／大きな音を立てて。 ,ひざを故障していたにもかかわらずその体操選手は完璧な演技を行い，そしてそのことに対して観客は立ち上がって盛大な拍手をした。   
242,35,Now， that supervisor is being well mannered， but he might sexually harass women workers again， in which case he will be severely punished. ,現在／あの監督者は（一時的に）良く振る舞っている／しかし／彼は性的に困らせるかもしれない・女性労働者達を／再び／その場合には・彼は厳しく罰せられることになる。 ,あの監督者は今のところは行儀良く振る舞っていますが，また女性従業員にセクハラをする可能性があります。ただしその場合，彼には厳罰が待っていますが。   
243,35,After graduating from a provincial college， I returned to the Big Apple， where I became acquainted with a bunch of outstanding yet eccentric artists. ,後に・卒業した（後に）・地方の大学を／私は戻ってきた／ビッグ・アップルへ／そしてそこで・私は知り合いになった・集団と／とても優れているが風変わりな芸術家達の。 ,地方の大学を卒業した後，私はビッグ・アップル（＝ニューヨーク市）に戻ってきた。そしてそこで非常に才能があるが風変わりな芸術家達と知り合った。   
244,35,A teacher whose name I've forgotten would often say， “There will no doubt come a time when you'll regret not having studied more diligently in school.”  ,ある教師が／すなわちその名前を・私は今では忘れてしまったが／しばしば言っていたものだ／「間違いなくやって来る・時が／すなわちその時に・君達が後悔する・（過去に）勉強しなかったことを／もっと勤勉に／在学中に」 ,名前は忘れましたが昔ある先生が「学生時代にもっとまじめに勉強しておけば良かったと後悔する日が必ず来る」とよく言っていました。   
245,35,I'm new to Tokyo. Yesterday， when I was going to Shinjuku， I changed trains at Tokyo Station and， by mistake， got on one bound for Chiba. ,私は経験が浅い・東京に対し。昨日／すなわちその時・私は新宿に向かっていたのだが／私は換えた・電車を／東京駅で／そして／間違って／乗った・一つの電車に／千葉行きの。 ,私は東京に来てまだ日が浅いのですが，昨日新宿に行く時，東京駅で電車を乗り換え，間違って千葉行きに乗ってしまいました。   
246,36,The weather forecaster added， “And this is the tenth day in a row that the maximum temperature has exceeded 35 degrees Celsius.” ,その天気予報士は付け加えた／「そして今日は10番目の日です／連続で／すなわちその時に・最高気温が今までに越えている・35度摂氏を」 ,天気予報士は「そして最高気温が35度を超えたのは今日で連続10日目です」と付け加えた。   
247,36,“Now that I'm an adult， I don't want you to interfere in my affairs.  I don't want my life intruded on by anybody， for that matter.” ,「今／すなわちその時点で・私は大人であるが／私は望まない・あなたが・干渉することを／私の事柄に。私は望まない・私の生活が・侵害されるのを／誰によっても／さらに言えば」 ,「私はもう大人なんだから干渉しないでほしいのよ。さらに言えば，誰からもプライバシーを侵害されたくないの」   
248,36,Every time he is in trouble， he does not hesitate to turn to me for assistance， and yet he is always reluctant to return the favor. ,全ての時に／（すなわちその時に）彼が困った状況にある／／彼はためらわない／私に頼ることを／助けを求めて／／それでいて／彼はいつでもしぶしぶである／お返しをすることが・その（＝私の）してあげた行為に。 ,彼は困ったことがあるといつでも私に助けを求めてきますが，そのお返しに私を助けるということになると，いつでもしぶしぶなのです。   
249,36,The instant the signal turned green， Al started to cross the road.  I grabbed him by the collar and told him to look both ways and watch out for cars. ,その瞬間に／（すなわちその時）信号が変わったのだが・緑色に／／アルは始めた／横切ることを・道路を。私は彼をつかんだ／襟の部分で／そして彼に言った・見るよう・（左右）両方の方向を／そして注意するよう・車に。 ,信号が青に変わるとすぐにアルは道路を渡り始めた。私は彼の襟首をつかみ，車が来ていないか左右をしっかり確認しなさいと言った。   
250,36,I worked late and got home around midnight.  I was so worn-out and sleepy that the moment I lay down on the couch， I fell asleep. ,私は働いていた／遅くまで／そして家に着いた／午前０時頃に。私は疲れ果てていて眠かった／次のほど・瞬間に／（すなわちその時） 私が横たわったのだが／ソファーに／私が眠りに落ちた（ほど）。 ,残業で家に帰ったのは午前０時頃でした。私は疲れ切っていて非常に眠く，ソファーに横になるとすぐに寝入ってしまいました。   
251,36,“I can see no reason why we should go on strike. Most union members are in favor of the compromise proposal put forward by the management.”,「私は理由がわからない／すなわちその理由で・我々がストライキに入るべきであるという。大半の組合構成員達は賛成している・妥協（の）提案に／提示された／経営陣によって」,「ストを決行する理由はないと思います。組合員の大半は経営側が示した穏健な妥協案を支持しています」   
252,36,The reason the meek and shy girl always looked gloomy was because she was constantly teased and bullied by her mean stepsisters. ,理由は／（すなわちその理由で）その従順で人見知りをする少女がいつでも表情をしていた・憂鬱な／以下だったからだ・彼女が絶えずからかわれそしていじめられていた（からだ）／彼女の意地悪な異母姉妹によって。 ,そのおとなしい少女がいつも暗い表情をしていたのは，意地悪な異母姉妹によって絶えずからかわれたり，いじめられたりしていたからだ。   
253,37,The sociology lecturer explained to us that ways of thinking differ from culture to culture in the same way that ways of living vary from place to place. ,その社会学の講師は説明した／私達に／次のことを・考え方は異なると／文化ごとに／同じ形で／すなわちその形で・生活様式が異なるのと／場所ごとに。 ,社会学の講師は，生活様式が場所によって異なるのと同様に，物の考え方も文化によって異なるのだと，私達に説明した。   
254,37,I was preparing supper and didn't mean to scare him， but the way I stared at him with a kitchen knife in my hand frightened him.  ,私は準備中だった・ 夕食を／そしてつもりはなかった／彼を怖がらせる／しかし／やり方が／（すなわちそのやり方で）私は彼をじっと見つめたのだが／次の状態で・ 包丁が・私の手にある／彼をびっくりさせた。 ,私はちょうど夕食の仕度をしていて，別に彼を怖がらせるつもりはなかったのですが，包丁を手にして彼をじっと見つめたので，彼をおびえさせてしまいました。   
255,37,For all his fame and fortune， the billionaire is not completely satisfied with the way things have turned out.  He dislikes the lack of privacy， for one thing. ,かかわらず・彼の名声と富にも（かかわらず）／その億万長者は完全には満足していない・様態に／（すなわちその様に）物事が（最終的に）なったのだが。彼は嫌がっている・欠如を／プライバシーの／一つには。 ,富も名声も手に入れたが，その億万長者は現状に100％満足しているわけではない。その理由の一つは，プライバシーがなくなってしまったことだ。   
256,37,The night before the university entrance examination， I was all too anxious and couldn't get to sleep till the small hours of the morning. ,夜に／前の・大学入学試験の（前の）／私は非常に不安であった／そして眠りにつけなかった／早い時間帯まで／午前の。 ,大学入試の前夜，私は不安のあまり夜中の２，３時頃まで寝つけませんでした。   
257,37,When I was looking for my son's report card the day before yesterday， I came across photographs of nude women in the bottom drawer of his desk. ,次の時に・私が探していた（時に）・私の息子の通知票を／おととい／／私は出くわした・写真に／ヌードの女性達の／一番下の引き出しの中にある／彼の机の。 ,おととい，息子の通知票を探していたら，机の一番下の引き出しから女性のヌード写真が出てきた。   
258,37,“It smells delicious，” Tom said， and just as he reached for a slice， his mother slapped him on the wrist and said， “You must be patient.” ,「それはにおいがする・美味しい」／とトムは言った／そして／／ちょうど以下と同時に・彼が手を伸ばしたのと・一切れに／／彼の母親が彼をピシャリと叩いた／その手首を／そして言った／「あなたは辛抱しなければならない」 ,「いい匂い」とトムは言った。そして彼がその一切れに手を伸ばした瞬間，お母さんが彼の手首をピシャリと叩き「まだだめよ」と言った。   
259,37,The orphan lived with a succession of foster parents， until he was adopted by a middle-aged couple who couldn't have children of their own.  ,その孤児は暮らした／一連の育ての親達と／／次の時まで・彼が養子にされる（まで）／中年の夫婦によって／すなわちその夫婦は持つことができなかった・子供を／自分達自身の。 ,その孤児は里親を転々とし，最後には子供のできない中年夫婦に養子として引き取られた。   
260,38,“It's useless to look to him for leadership because he is rather timid and slow to make up his mind. We'd better not leave this matter to him.” ,「それは役に立たない／彼を当てにすることは／リーダーシップを求めて／／以下の理由から・彼はかなり臆病であり／そして遅い・決心するのが。我々は託さない方がよい・この事柄を／彼に」 ,「彼にリーダーシップを期待しても無駄ですよ。かなりの臆病者で，煮え切らない人ですから。この件を彼に任せるのはやめておいた方がいいです」   
261,38,“Since there's no lime available for the time being， we've got to either make do with vinegar or just do without. It won't make much difference anyway.” ,「以下なのだから・ライムがない・手に入る状態の／当面の間／／我々はしなければならない・どちらかを・間に合わせるか・酢で／それとも単になしで済ませるか。それは生まない・大きな違いを／いずれにせよ」 ,「当面はライムが手に入らないから，酢で間に合わせるか，それともなしで済ませるかのどちらかだな。まあ，大した違いはないさ」   
262,38,Capitalism， as opposed to socialism or communism， is believed to have a favorable effect on the economy in that it promotes efficiency through competition. ,資本主義は／対照的に・社会主義やもしくは共産主義とは／信じられている・持つと・好都合な影響を／経済に／／以下の理由で・それは促進する・効率を／競争を通じて。 ,資本主義は，社会主義や共産主義とは対照的に，競争を通じて効率を促進することから経済に良い影響を及ぼすと考えられている。   
263,38,Colonel Sanders looked me in the eye and said， “If you persist in ignoring my commands， I'll be obliged to transfer you somewhere else.” ,サンダース大佐は私を見つめた／目の中を／そして言った／「もし以下ならば・君が固執する（のなら）／無視することに・私の命令を／／私は余儀なくされる／君を移すことを／どこか他の所へ」 ,サンダース大佐は私の目をじっと見て「もし君がかたくなに私の命令を無視し続けるのなら，私は君をどこか他へ配属させるしかない」と言った。  
264,38,Deep in thought， the captain murmured， “Even if we conserve our food， it will only be sufficient to sustain us for two weeks at most.” ,深く入った状態で・考えの中に／船長はつぶやいた／「たとえ以下だとしても・我々が節約して使う（としても）・我々の食糧を／／それ（＝食糧）は十分でしかない／我々を支えるのに／２週間／最大で」 ,じっと考え込み，船長はつぶやいた。「たとえ節約しても，我々を支える食糧はせいぜい２週間分しかない」   
265,38,In the event of a big earthquake， be sure to turn off the gas immediately and don't leave the building unless you are otherwise instructed. ,場合には・大きな地震の／確実に行って下さい・消すことを・ガスを／即座に／そして立ち去らないでください・建物を／／以下でない限りは・あなたが別の形で指示されない（限り）。 ,大きな地震が発生した場合には必ず，直ちにガスを止めて，特に指示がない限りは建物から出ないようにしてください。   
266,38,The savage ruler said， “As far as I'm concerned， you can adopt whatever means you like， as long as it attains our primary objective.” ,その残忍な支配者は言った／「以下の範囲で言えば・私に関する（範囲で）／／君達は取ることができる／どんな手段でも・君達が好む／／以下の条件さえ満たせば・それが達成するという（条件さえ）・我々の第一の目的を」 ,残忍な支配者は言った。「まあ私的に言うとだね，君達はどんな手段を取ってもいいわけだ。それで私達の第一の目的が達成できるのならばね」   
267,39,“In case I forget， do remind me to mail this.  I suffer from a loss of memory these days.  As you grow older， your memory is apt to fail.”,「以下の場合には・私が忘れた（場合には）／／是非とも私に思い出させてくれ／これを投函することを。私は苦しんでいる／失っていることが原因で／記憶を／近頃。以下と同時に・人が年をとるのと（同時に）／／その人の記憶力は傾向がある・きちんと機能しない」,「私が忘れていたら，これを投函するよう言っておくれ。最近，物忘れがひどくてねえ。年を取ると記憶が衰えるものだよ」   
268,39,“What if we get lost on the way?  I suggest taking a sleeping bag and some extra food with us just in case.  We can't be too cautious.” ,「どうなりますか・もし私達が道に迷ったら／途中で。私は提案します・持っていくことを・ 寝袋といくらかの余分の食糧を／私達と一緒に／万一の備えとして。私達はできない・用心深くし過ぎることは」 ,「途中で道に迷ったりでもしたらどうなります？　万一の場合に備えて，寝袋と予備の食糧を持っていくことを提案します。用心するに越したことはないです」   
269,39,“I will now demonstrate how to take it apart and put it together so that you can do it yourself from now on.  I'll do it twice so that you won't forget it.” ,「私は今から実演します／どのようにそれを分解し，そしてそれを組み立てるのかを／／以下の目的で・君達がそれをすることができるように（する目的で）／自分自身で／今後。私はそれを行います／二回／／以下の目的で・君達がそれを忘れないように（する目的で）」 ,「今後，皆さんがご自分でできるように，分解の仕方と組み立て方をやって見せます。皆さんが忘れないよう二回行います」   
270,39,“If I am not able to attend the banquet， I'll phone you in advance so you can arrange for someone else to take my place.” ,「もし私が出席できないなら・晩餐会に／／私は君に電話をします／前もって／／以下の目的で・君が手配できるようにする（目的で）／誰か他の人が／私の代わりをするよう」 ,「私が晩餐会に出られない場合は，君に誰か代わりの者を手配してもらえるよう，前もって電話するよ」   
271,39,To relieve our anxiety， the manager told us， “Do as you please.  If anything should go wrong， I'll take full responsibility for it.” ,和らげるため・我々の不安を／課長は私達に言った／「しなさい／／以下のように・君達が望む（ように）。もしいかなることであれうまくいかなかったならば／／私は取るつもりだ・全ての責任を／そのことに対して」 ,私達の不安を和らげるために課長は 「自分の思い通りにやってくれ。うまく行かなかった場合の責任は全て俺が取る」と言いました。   
272,39,It's a shame indeed that while we have more food than we can consume， a great many people are starving to death in the Third World.  ,それは残念なことだ／実に／次のことは・以下の一方で・私達が持っている（一方で）・より多くの食料を／我々が消費できるよりも／／非常に多くの人々が飢えている／（結果）死に至って／第三世界で。 ,私達には消費しきれないほど多くの食料があるのに，その一方で第三世界では非常に多くの人々が飢え死にしているという現実は本当に残念です。   
273,39,Some of those present demanded that wearing seat belts be made compulsory by law， whereas others insisted that it remain voluntary.  ,一部は／人々の・出席しているところの／要求した／次のことを・着用することが・シートベルトを・されるように・義務的なものに／法律によって／／以下の一方で・他の出席者が要求した／次のことを・それがあり続けるよう・自主的な（ままで）。 ,出席者の中には，シートベルトの着用を法律で義務づけるよう強く求める者もいたが，その一方で，着用はあくまで任意にすべきだと主張する者もいた。   
274,40,“Where there is a will， there is a way.” “I'm not sure what it means.” “In other words， you can achieve whatever goal you have.” ,「以下の所には・存在する（所には）・意志が／／存在する・道が」「私ははっきりわからない／何を・それが意味するのか」「他のことばを使って言えば／人は達成できる／どんな目標でも・その人がもっている」 ,「意志のあるところには道がある」「どういう意味かよくわかりませんが」「言い換えれば，自分が抱く目標は何であれ達成が可能だということだよ」
275,40,Although the situation called for swift action， we were at a loss as to what to do， for none of us had anticipated a calamity of that magnitude. ,以下にもかかわらず・状況が要求していた（にも）・素早い行動を／／私達は途方に暮れていた／何をすべきかに関して／／何故ならば／誰もなかった（からだ）／私達の中の／（それ以前に）予期することが・災害を／その規模の。 ,状況は迅速な対応を迫っていたが，我々はどうすればよいのかわからずまごついていた。というのも，そのような規模の災害を誰一人として予期していなかったからだ。  
276,40,Even though he hates studying and skips virtually every lecture， he is unwilling to quit school， simply because he prefers school to work. ,以下にもかかわらず・彼は大嫌いである（にも）・勉強することが／そしてさぼっている（にも）・ほとんど全ての講義を／／彼は気が進まない・やめることは・学校を／／単に以下の理由で・彼はより好んでいる・学校を／職場より。 ,彼は勉強が大嫌いで講義もほとんど欠席している。なのに学校をやめるのは嫌だという。理由は，単に仕事に就くより学校の方がいいというそれだけのことである。 
277,40,“You are to be back by 11 o'clock at the latest whether you like it or not.  It doesn't matter where you go and what you do so long as you behave yourself.” ,「君は戻っていなければならない／11時までに／遅くとも／／以下に関係なく・君がそれを好むか好まないかに（関係なく）。それは重要ではない／どこへ君が行くかは／そして何を君がするかは／／以下の条件さえ満たせば・君が行儀良く振る舞うという」 ,「とにかく，遅くとも11時までには戻って来ること。どこへ行って何をしても自由だが，羽目を外すんじゃないよ」   
278,40,“I'm filled with misgiving，” the senior senator observed， “In general the youth of today， whether at home or abroad， are utterly indifferent to politics.” ,「私はいっぱいである・心配で」／とその地位の高い上院議員は言った／「一般に／若者は／今日の／／以下に関係なく・自国であるか外国であるかに／／完全に無関心だ・政治に」 ,「不安な気持ちでいっぱいだねえ」と長老格の上院議員は言った。「一般に今の若者は，国の内外を問わず， 政治に全く無関心なんだよ」   
279,40,“He bumped my car against a lamppost?  How clumsy of him!  No matter what he does， he is careless and awkward.” “I wonder who he takes after.” ,「彼がぶつけた？ 私の車を／街灯柱に対して。なんて不器用なんだ！／彼は。関係なく・何を彼がするかに／／彼は不注意で不器用だ」「私は知りたい／誰に彼が似ているのかを」 ,「俺の車を電柱にぶつけたって？  なんて不器用な奴なんだ。あいつは何をするにも不注意で不器用なんだ」「誰に似たのかしらね」   
280,40,No matter how abundant natural resources may seem， they are limited and bound to be exhausted， so why don't we utilize them sensibly?  ,関係なく・いかに豊富だと・天然資源が思われるかもしれないかに（関係なく）／／それらは限られている／そして確実である・使い果たされるのが／／だから／我々はそれらを活用しようではないか／賢明に。 ,天然資源というのは，いかに豊富に思えても，有限であり必ず枯渇します。ですから賢く利用しようではありませんか。   
